TIC tpeak
268572208 1509.4639730215852
53750058 1512.3817654325467
108179388 1508.4046185732452
122980780 1513.6827539051737
151581616 1507.6984879866507
349061348 1513.2947577132427
19072972 1508.6092992491836
176960310 1498.9175865414265
182264107 1498.1573058399904
123752991 1513.7641081670668
746217941 1507.2073393029084
443847339 1511.1044486290518
296649841 1513.7134498779074
96588242 1513.0819362009192
97355588 1511.0995136263616
141713876 1506.6763637473464
33299329 1512.808970344086
148939943 1498.0609232369527
65213483 1512.6389886644301
170113503 1511.770079586145
142550780 1513.6176354901947
396732603 1509.2702201257532
176249201 1510.507910512155
140531370 1509.2411293449663
265170425 1507.3118096307937
51933690 1513.7259183251942
150019594 1499.5818797646914
169190256 1511.1490031836627
292945244 1509.7521664014673
117764730 1499.5982004386801
139929268 1513.930636762998
341417476 1508.6242076261585
107406848 1498.0276130985014
257318607 1508.4858649718465
151617987 1498.6491340030673
23453839 1499.1386055896564
36083295 1499.216198057982
410447555 1499.0611534889715
123435646 1507.7889885762934
318345530 1497.3555174189894
124942407 1507.6611639892205
177813123 1513.6260024172768
106892784 1506.9982914422772
174421205 1511.1164340713178
99826278 1499.086953089622
66220945 1500.297985759378
409688465 1507.8216385496191
64600224 1513.5403202167188
153185273 1512.17065804175
174208425 1512.3899050639695
347183952 1500.8034876988272
107003736 1498.779007731111
66024176 1499.176369758587
139523456 1509.3912432216355
389326216 1497.4579859100456
150034948 1496.709641666123
178410891 1513.2505173893003
140875262 1496.7030306144784
64332787 1509.4528027825286
238130161 1513.5933472017348
218796334 1511.7218999124163
129917847 1506.8856677587607
23799462 1512.7439348694204
29778474 1507.5384299508646
110805081 1499.1577485798632
79443865 1498.360203453422
117766700 1500.0659183791709
148976697 1506.9569776280232
148351041 1496.9258721777765
109689712 1501.233759567923
409596249 1498.8474200152393
110203214 1510.3799773095411
172928634 1509.9971708801418
64962319 1498.2412413594423
52919807 1509.718062294242
410450468 1513.7560356327836
142418993 1500.4266382344656
141009201 1498.0095064779798
366524008 1507.4086119043673
23307279 1512.845561052076
295741529 1497.570115455842
112723833 1507.9669567951087
269907554 1510.3160441811078
154078853 1510.4083496072574
151934062 1497.5151686251038
818858056 1499.732490127001
60249076 1497.993228066725
64138232 1512.9497868579415
22531137 1498.5281172763773
155884245 1511.9776656871354
