TIC tpeak
176309556 1511.4833610055882
279246050 1497.8440329158504
409195475 1507.301792553284
675265001 1500.9377205841959
130375277 1512.1011420911348
319560295 1509.8750524760694
170374698 1498.0810442992781
769702897 1510.702516334698
53559279 1510.7165976424153
125134410 1499.0251796933285
234374577 1513.7108393072974
140097764 1498.976928340726
231948396 1497.2494722503995
177976765 1511.543093099779
142126230 1499.0305539562337
750663887 1497.1019843858578
65406101 1511.406857286113
148578570 1506.9074838808065
125620347 1498.3274851396907
157344664 1512.8493216712952
81943523 1499.390417999263
292069205 1511.685061086834
187660967 1496.7658670601872
146180039 1498.7399432289164
272286429 1500.5390791818536
508653318 1513.4801235297355
80115479 1508.4541273162947
178684464 1499.4696581766586
262697770 1509.6319939871762
123744490 1496.7964844650696
177037360 1513.4090879029507
53554926 1499.8512948499433
317762706 1510.8463871864908
80641212 1511.8892189456071
306657241 1507.0851977031346
52983869 1513.3807091796896
150085705 1509.1123836710674
296652824 1499.6916288530813
140275922 1513.581840075465
299884837 1508.477079181093
153925047 1500.5565142824305
347134337 1509.9149237609636
319283387 1496.8753180401693
266194509 1512.244690917464
264689961 1511.4018090093205
142907677 1500.211401267721
19568966 1513.5253507040459
150462390 1500.401171549657
33370168 1497.6542216628818
32150562 1500.5829950890313
350480110 1507.058363396462
95248749 1508.5187647777102
96585988 1512.7397357132165
143772036 1508.8588525407952
112414917 1497.2598485788062
755402388 1500.0341215700232
172360646 1500.0051034954877
452899019 1498.1256619986161
291633645 1512.7596760827448
128811409 1511.6218169847514
458641558 1513.434466626511
48518206 1499.8523737332046
114296831 1507.8381213494056
341553553 1513.8116338147343
148633945 1498.1266513664139
93598229 1497.637841980907
129362347 1511.697248382154
143734397 1498.3121401364988
59899808 1510.5191998357707
177313307 1500.5517041418877
139654956 1496.7047161662276
262420268 1506.848204571755
238662525 1513.5168462680554
93517401 1510.7482996362114
78443001 1513.186304620379
167651580 1513.0431209303265
130370378 1497.3303700932877
64544121 1497.5385230448235
149811627 1499.1396030019546
318761563 1510.320158977025
238233593 1513.9766762670788
126110862 1508.1380412156227
172630901 1509.8670540080245
391926359 1512.0621745619796
238012357 1509.5139344506676
125799234 1509.0523605906337
80551589 1513.7476852048883
178058067 1508.0499060698285
65518904 1498.1423681971717
319287588 1508.292087128276
445453040 1512.9890807009679
125342432 1497.4676947569742
97921219 1501.1391050336483
51155266 1512.779270272059
349972548 1508.9465762931936
750120052 1508.0280034404502
279053237 1496.788347279881
63423197 1506.8720598440634
350297257 1500.0898270348866
279087522 1508.9515736538342
127803969 1507.3292291328842
107410237 1500.277016734904
176937844 1500.5075994935203
139442270 1496.978783052386
317434249 1509.4195327933057
340319852 1508.1164703946667
25131889 1497.363412017517
33093310 1497.5786140635425
422026501 1512.2307306558316
307453056 1500.9549051657157
153598209 1508.678543257823
177619943 1496.7503901273503
35643803 1506.9659351322593
78490303 1507.4053422673933
124648980 1497.7892875047544
387340419 1508.0010428485891
277015469 1498.2025101005643
143918881 1507.9000099082941
452873600 1511.8231816373536
146186804 1500.9594302412415
55603408 1499.9504390402042
80127180 1500.6317570852163
443887252 1513.710813279102
292362868 1498.6370571553114
121288547 1509.707279821906
179111051 1509.422275865005
264900125 1509.469648887629
151005891 1496.853293241112
156527828 1496.8979096628602
271809381 1499.1863562749227
64358418 1507.4192105215632
96522959 1511.2112201633688
22530587 1513.5449276613406
148579432 1498.0274082417072
468966902 1507.8331096747588
284344490 1512.9534456828471
173509648 1500.9213745934592
152012961 1513.038664253136
88629759 1497.0874242148002
266900667 1507.7897347108487
124940937 1498.5830934624241
372913382 1497.452559727009
220471131 1497.1731597099877
231949959 1507.1832285767707
262570253 1514.013066410369
344138529 1507.8406072941873
173511274 1500.001103134545
363964264 1507.609485909852
61406600 1498.971098237402
349191726 1511.2675280414028
60189363 1506.901302641624
145460087 1507.3308367547238
122724690 1511.423948740452
349648150 1511.9796739984245
36697634 1511.122071742448
52645065 1501.140050878323
55862406 1497.0601595967287
319091598 1512.1415934546287
149084897 1512.5490176757733
294204404 1496.967157190472
415280900 1508.107384571973
419232062 1497.7807384651687
50217344 1507.3835836254095
174866756 1497.648841025462
177590786 1497.1443201430513
268824904 1497.3785171865748
65705203 1512.986036447728
350443319 1507.658310309188
268462888 1510.278644251153
93693317 1508.680427609959
63203055 1510.996756415559
79695898 1506.9697619926324
107344152 1498.2117476401834
142355594 1498.4435277290431
300939639 1499.9310167858278
153842812 1511.1422665027728
150470735 1512.584000431868
123562142 1508.8725259183914
280866123 1498.596689562434
50577498 1498.1616663697384
779205122 1496.9980249256419
142540980 1513.6442855731077
177411044 1508.4125203520089
409461388 1497.037122902493
445392807 1507.7873692044077
167571875 1508.0056976057763
79437933 1507.6508374458022
280368812 1511.5552922164134
129806001 1509.9946081786675
131189094 1508.3116116403444
261235351 1499.4120714110613
382527967 1513.8418226985239
112064439 1508.078923825429
157248653 1501.1600075349488
123023852 1498.137324511755
126594064 1500.9528646570825
80547696 1514.062334847871
98031493 1499.022695667348
66307084 1499.2735967885753
55477705 1500.8328475353576
158091078 1509.9923187159006
150011327 1510.8204847260922
174668279 1497.1698819961052
177213051 1512.7513987835932
175311512 1500.7499551771589
81098931 1497.7460166530757
66333365 1507.2566017632823
126353709 1512.7096759609158
152079910 1510.0498343559395
412582658 1499.3529355626597
156117317 1497.366004474368
29761475 1499.8476997148334
148004238 1510.4842030358627
145862554 1511.29354010537
319931713 1498.589498915985
19905936 1497.234835038497
66033254 1509.8161860509142
277184018 1512.1065462627246
334353157 1511.8515649158292
125119152 1507.0542245338788
130262554 1500.6851367994855
231924781 1499.8058174093576
109834024 1496.7684164745344
25063112 1513.0063557908152
349831070 1510.72246680927
61839096 1496.9192737799697
148169435 1508.7781721186402
408815578 1511.165434441092
109566125 1497.0054463023232
156758958 1511.7354783547667
291552680 1512.9852647983878
154911066 1500.4494173888731
31871072 1513.514614113663
419370509 1500.1485060239818
259451420 1498.0161163253538
437184034 1500.4433062570663
66030792 1511.0532968003317
320736843 1513.82210575275
280315190 1497.617957317355
347003999 1496.8691493519702
22769863 1509.4513569175895
117882618 1498.4487318981355
264905351 1511.2741567354424
169051603 1499.050996892183
300512600 1496.8146794425095
278383772 1499.2727734978264
318417636 1497.83498780064
51149485 1512.1013496900473
255704198 1510.4000264973736
260244286 1507.2197767520388
348896145 1498.952770518562
60073498 1497.3701893731657
93850186 1507.4547484228633
333707181 1498.2196363079033
284459516 1499.734034049209
126931503 1507.4354757206797
51341466 1498.004812916037
97420227 1499.2401535598935
68013437 1509.6092421611756
260076675 1507.1078685337254
179370582 1499.6983596570458
264696440 1510.9619863812798
257070376 1511.0483584092058
366441635 1500.7930797312513
129884668 1510.874637946798
126863261 1513.0958802018945
782143839 1499.2455059478884
63810360 1499.1685837364353
293132914 1511.0447726621148
68005713 1511.4466542103683
152943326 1511.8631422497842
238896135 1496.7172043462365
437135204 1512.4628188100855
52752555 1499.6721848754657
145401596 1500.5000952763137
157308601 1498.154271438673
177430169 1510.22529331542
49252295 1513.9534303980229
349211672 1510.2521252557392
112598204 1509.682565887868
53404699 1497.1317323203862
51162660 1497.7633739184141
65056974 1511.5345816519364
412772058 1497.5831120275718
307699811 1513.4784360833135
140471006 1497.257371904234
412386241 1507.9836970606652
452846959 1509.9732016834616
339634219 1507.6809550615606
307300024 1507.709649559386
68136209 1500.1969743770335
173327674 1497.218500000833
65468217 1513.0250893539512
231939714 1499.196230221351
177656563 1496.7071987705792
81157926 1512.6752135059933
30312540 1498.3330683726574
108128179 1498.0827506146554
320820885 1511.9523360022677
151785310 1498.353287309922
319282470 1507.3912729269216
130003054 1499.330238471424
340479302 1513.106459259366
151269595 1499.7751627934063
177082055 1508.3959827382607
317952184 1510.527942235841
178129138 1498.1594278557495
180977010 1507.4618941087126
40605409 1506.810982225207
100026389 1498.192785637294
270558073 1496.8498391841258
175379792 1499.6176170165481
47635472 1498.1999461108362
142835246 1499.0155119614299
109399114 1509.4971322055205
73036231 1510.3748626612512
66098198 1497.7944927609278
156055011 1509.3888357514154
347093689 1496.7522407763947
113451652 1510.8943425753198
150319480 1512.5214449866105
320969060 1512.709604044738
234403542 1508.347453680522
278053251 1506.4591565254839
54475013 1512.6104993774045
32848405 1513.7903519698323
51066540 1509.7052503334505
41028927 1496.901853773272
262754148 1508.2890562294822
334153873 1512.483194906651
431977226 1500.2254759709795
265135600 1513.9459829492662
292707445 1497.9809699621953
51149212 1498.1484590496564
300288759 1509.7929327822599
148104159 1498.0412005987225
147119510 1508.253769373457
170302963 1510.3629110113525
431853206 1513.7692519494697
64669697 1509.3742175817372
179156417 1508.2699642238513
452821540 1513.0252486927448
306577198 1497.2657343792491
173511747 1510.6745962768036
366324658 1509.5892093591442
124647355 1507.5950133387403
173183649 1497.7606659846506
350333845 1496.9944080782457
320975883 1508.8080236745977
432007915 1508.547084866731
36332255 1497.020367349616
187853663 1510.4604141916384
410453048 1512.866279473465
125264305 1508.0680299110265
130870191 1511.4611981708483
271096055 1508.617470095154
128400801 1508.401530412897
139341806 1508.0232628565273
98387841 1499.9871514104084
169772352 1509.9711900350253
178329307 1497.1000465809846
63573800 1511.8430112154244
14708751 1513.4928229449254
388057186 1508.713515308918
320543633 1500.008738861449
307063122 1507.1795519924588
79433007 1499.35710785008
61589045 1497.8743611009568
129512172 1511.1452016438636
153119640 1510.4246711183184
132323453 1512.088344438191
455208196 1509.4271377776276
340144396 1509.0886274280954
129586393 1510.8385039644359
140530118 1496.822960047132
259219228 1507.6153413748957
293227729 1508.6459129381926
122800811 1510.0278212942924
259067378 1508.6314775939165
147976058 1500.3093726121683
341733368 1507.2697668945216
19452139 1496.7163184234676
149822275 1510.6216578027368
100113335 1497.0805321080531
53823653 1497.0610529563332
284939149 1497.449600846747
149216181 1499.574954035506
101143259 1499.1669245743642
156539233 1507.5286649415016
96441046 1512.8838028760297
65214565 1497.7363304643695
154837695 1511.9683083815976
415080656 1497.5493306953733
234441141 1506.7273714012736
108840136 1512.909075958244
55594639 1507.5787264850007
129027104 1509.6008454492544
170467952 1499.1009291085236
238097713 1506.9190309155524
270045437 1511.716569750847
127894909 1496.988660836254
96741986 1498.319536139386
65069896 1498.0176997161623
146181119 1507.9480458717544
237394286 1511.2221386523292
293825454 1509.767996270262
125417029 1497.6693715272836
173085327 1497.6846090081642
50758370 1513.5886029214412
272282716 1498.3927555190637
271015247 1506.9941234343562
48522540 1510.1946004762601
52320588 1510.0603939050393
279431235 1509.0831538063046
170582527 1513.1956725854288
148586361 1508.6474133653116
124548274 1498.0072058104606
140858242 1497.9486093131143
238566834 1507.8328596577535
148880324 1496.9642209913889
121319628 1513.2823127275205
127575509 1512.8364546393811
33041143 1513.5964491054
149605584 1513.8986748726006
293650601 1508.535532508583
333939088 1511.9871566187408
35838413 1509.5612804524567
79376633 1499.6500591807066
348660051 1511.7891657105195
738258136 1513.1887404755464
178005346 1511.4016505051886
127803092 1497.7927513257534
167574229 1498.0984122134519
409691499 1499.267610110462
421073530 1511.9210207076808
156810164 1510.8137406713108
453191661 1510.328250166694
284447272 1508.896447423116
150296765 1510.2520326469735
48887582 1507.8273209901029
51151826 1514.0554399607875
80899724 1497.4175129137789
182319379 1511.3590349196295
293272657 1498.4409846904189
288578556 1512.612625474943
291974906 1511.125853762965
391923523 1498.8036254776493
130266707 1497.6342261571901
148243258 1507.6150293280302
349091417 1496.8404912755464
753498926 1512.4990385396425
231406058 1500.21443044143
319923848 1507.1022294014995
279998912 1506.8462979186006
64260489 1513.576509488701
145084655 1506.9942714532683
127489958 1510.0400277261676
147103060 1500.1434222527448
155879178 1510.0719509057546
22601509 1498.8571850171054
109930377 1508.586350915984
350861761 1496.77426797495
141994436 1498.8637318643127
172195522 1500.7692015869134
334143697 1497.138792176956
107091072 1507.298773252503
140469894 1510.4069072334546
124648200 1499.2233875010202
349091489 1499.1284577185918
156472482 1497.2152546931045
55494429 1498.5170428164347
176953896 1507.1616349735853
318413949 1499.3283233275824
291402996 1513.5179237829907
455184740 1513.0535795789062
41591268 1499.0964540415262
265137358 1509.0509435298543
278988334 1509.5232954118194
266440599 1507.8856869979056
134646256 1498.7860475571806
101144694 1509.767812101782
123195734 1499.1816593348562
156398102 1509.8975643928493
69294684 1513.6574128020623
172999631 1507.709202751659
64256889 1511.6899681942753
174475434 1500.1304203663258
317705028 1513.9924469719797
48891091 1507.0134344414512
332306349 1497.5540286830408
52916945 1497.8134694329442
130199602 1509.1811045482189
139664503 1513.1385017236892
148506959 1508.6360605031405
59969583 1507.5049304161369
238146912 1498.6766090324993
149497802 1496.7647078263683
350335330 1512.8340376750828
140013224 1512.2011672790686
67948393 1499.8871826751654
